isNameOnly,hasAssociatedSymbol,get_nameOnly,hasExplicitScope,get_type_elaboration_required,get_global_qualification_required,get_embedded,get_isUnNamed,get_isAutonomousDeclaration,get_isScopedEnum,hasExplicitScope,get_type_elaboration_required,get_global_qualification_required,isSpecialization,isPartialSpecialization,get_from_template,get_fixupScope,get_isUnNamed,get_explicit_annotation_interface,get_explicit_interface,get_explicit_enum,get_explicit_anonymous,get_isAutonomousDeclaration,isForward
/home/patrick/llnl/clang-find-decl/test/00106.c,"S1",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00106.c,"S2",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00118.c,"__anonymous_0x0_4_2",CLASS,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00120.c,"__anonymous_0x0_1_1",CLASS,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00120.c,"__anonymous_0x0_2_2",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,1,0,0,
/home/patrick/llnl/clang-find-decl/test/00129.c,"s",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00129.c,"s",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00129.c,"s1",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00129.c,"s2",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00140.c,"foo",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00146.c,"S",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00148.c,"S",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00149.c,"S",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00150.c,"S1",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00150.c,"S2",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00153.c,"__anonymous_0x0_4_9",CLASS,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00154.c,"fred",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00163.c,"ziggy",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00170.c,"fred",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,
/home/patrick/llnl/clang-find-decl/test/00170.c,"efoo",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,
/home/patrick/llnl/clang-find-decl/test/00170.c,"Sforward_use",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00170.c,"efoo",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,
/home/patrick/llnl/clang-find-decl/test/00170.c,"S2",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00170.c,"Epositive",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,
/home/patrick/llnl/clang-find-decl/test/00195.c,"point",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00198.c,"fred",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,
/home/patrick/llnl/clang-find-decl/test/00198.c,"__anonymous_0x0_13_12",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,1,0,0,
/home/patrick/llnl/clang-find-decl/test/00198.c,"__anonymous_0x0_14_12",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,1,0,0,
/home/patrick/llnl/clang-find-decl/test/00205.c,"__anonymous_0x0_6_9",CLASS,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00208.c,"wchar",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00208.c,"wint",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00209.c,"E",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,
/home/patrick/llnl/clang-find-decl/test/00209.c,"S",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00210.c,"Unaligned16a",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00210.c,"Unaligned16b",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00218.c,"tree_code",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,
/home/patrick/llnl/clang-find-decl/test/00218.c,"tree_node",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00218.c,"tree_common",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00218.c,"tree_node",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00218.c,"c_tree_code",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,
/home/patrick/llnl/clang-find-decl/test/00218.c,"cplus_tree_code",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,
/home/patrick/llnl/clang-find-decl/test/00219.c,"a",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/00219.c,"b",CLASS,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,
/home/patrick/llnl/clang-find-decl/test/enum_10.c,"__anonymous_0x0_5_9",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,1,0,0,
/home/patrick/llnl/clang-find-decl/test/enum_10.c,"__anonymous_0x0_13_9",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,1,0,0,
/home/patrick/llnl/clang-find-decl/test/enum_10.c,"__anonymous_0x0_21_9",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,1,0,0,
/home/patrick/llnl/clang-find-decl/test/enum1.c,"x",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,
/home/patrick/llnl/clang-find-decl/test/enum2.c,"__anonymous_0x0_1_9",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,1,0,0,
/home/patrick/llnl/clang-find-decl/test/extra-semi-resulting-in-nullstmt.cpp,"MyEnum",ENUM,0,1,0,,,,,,,,,,,,,,,1,0,0,0,0,1,0,
